Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,3539,126994,1,Female,46,3,3,Manager,4,Single,13591,14674,1,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,Seek,0,1
41,Current employee,Travel_Rarely,896,Sales,6,3,Marketing,1,3540,126995,4,Female,75,3,3,Manager,4,Single,13591,14674,1,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,Seek,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3957,127412,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,4,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,3960,127415,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,3,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3961,127416,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,3962,127417,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,3,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3965,127420,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,4,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,3968,127423,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,3,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3969,127424,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,3970,127425,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,3,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Company Website,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4883,128338,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4885,128340,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4889,128344,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4890,128345,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4892,128347,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4896,128351,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4897,128352,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,5389,128844,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,5390,128845,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,5392,128847,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,5393,128848,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Life Sciences,1,5397,128852,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,5398,128853,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Non-Travel,247,Research & Development,7,1,Marketing,1,5400,128855,2,Female,52,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3,Company Website,0,0
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,5608,129063,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,5611,129066,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,1,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,5612,129067,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,5613,129068,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,1,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,5615,129070,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,5618,129073,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,1,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Medical,1,5619,129074,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,483,Research & Development,6,3,Marketing,1,5620,129075,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,1,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2,Recruit.net,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,5909,129364,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,5911,129366,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,1,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,5912,129367,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,5913,129368,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,1,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,5917,129372,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,5919,129374,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,1,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,167,Research & Development,12,4,Medical,1,5920,129375,2,Female,53,3,2,Manufacturing Director,3,Married,5258,16044,1,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,6514,129969,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,6516,129971,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,4,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,6520,129975,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,6521,129976,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,4,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,6522,129977,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,6524,129979,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,4,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Marketing,1,6528,129983,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Rarely,645,Sales,1,3,Life Sciences,1,6529,129984,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,4,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Company Website,0,1
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,7045,130500,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,7047,130502,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,0,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,7050,130505,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,7051,130506,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,0,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,7052,130507,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,7054,130509,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,0,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,7057,130512,2,Male,56,3,3,Healthcare Representative,3,Married,7632,14295,0,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Non-Travel,267,Sales,10,2,Life Sciences,1,7174,130629,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Medical,1,7177,130632,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,6,Y,No,14,4,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Life Sciences,1,7180,130635,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Medical,1,7181,130636,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,6,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Life Sciences,1,7182,130637,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Medical,1,7185,130640,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,6,Y,No,14,4,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Life Sciences,1,7188,130643,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,267,Sales,10,2,Medical,1,7189,130644,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,6,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Seek,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,7375,130830,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,7377,130832,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,0,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,7379,130834,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,7380,130835,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,0,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,7383,130838,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,7384,130839,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,0,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,7386,130841,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,7387,130842,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,0,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Recruit.net,0,0
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7480,130935,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7483,130938,2,Female,91,3,4,Manager,1,Married,16595,5626,1,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7486,130941,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7487,130942,2,Female,91,3,4,Manager,1,Married,16595,5626,1,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7488,130943,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7490,130945,2,Female,91,3,4,Manager,1,Married,16595,5626,1,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7493,130948,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,7494,130949,2,Female,91,3,4,Manager,1,Married,16595,5626,1,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,LinkedIn,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,8406,131861,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,8408,131863,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,7,Y,No,14,4,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,8411,131866,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,8412,131867,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,7,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,8416,131871,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,8418,131873,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,7,Y,No,14,4,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,8421,131876,2,Female,60,3,2,Sales Executive,3,Single,4577,24785,7,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8584,132039,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,8587,132042,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8588,132043,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,8589,132044,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8592,132047,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8593,132048,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8594,132049,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,LinkedIn,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,8597,132052,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,8598,132053,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,8599,132054,2,Male,73,2,5,Manager,4,Divorced,19141,8861,1,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Company Website,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8637,132092,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,8639,132094,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8643,132098,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,8644,132099,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8645,132100,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8646,132101,4,Male,59,2,5,Manager,3,Married,19189,19562,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,Jora,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8647,132102,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,Jora,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,8649,132104,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,8653,132108,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,8654,132109,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,8856,132311,2,Female,61,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,4,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,8858,132313,2,Female,61,4,2,Human Resources,2,Married,6389,18767,0,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,8861,132316,2,Female,61,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,8862,132317,2,Female,61,4,2,Human Resources,2,Married,6389,18767,0,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,8864,132319,2,Female,61,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,4,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,8866,132321,2,Female,61,4,2,Human Resources,2,Married,6389,18767,0,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,8869,132324,2,Female,61,4,2,Human Resources,2,Married,6389,18767,0,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9060,132515,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9062,132517,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,9,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9063,132518,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9064,132519,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,9,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9068,132523,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9070,132525,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,9,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,9071,132526,2,Male,61,1,2,Sales Representative,3,Single,6632,12388,9,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9829,133284,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,3,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9830,133285,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,4,Y,Yes,20,3,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9568,133289,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,9835,133290,3,Female,64,3,2,Sales Executive,2,Married,4779,3698,4,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
