Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,Job Satisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,Hourly Rate Bracket,Job Satisfaction Bracket
31,561,3,3,1,7692,131147,2,58,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,1,2,1,1,2,0,1,2,1,1,1,1
31,561,3,3,1,7693,131148,2,58,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,1,2,1,1,2,0,1,2,1,1,1,1
31,561,3,3,1,7697,131152,2,58,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,1,2,1,1,2,0,1,2,1,1,1,1
31,561,3,3,1,7698,131153,2,58,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,1,2,1,1,2,0,1,2,1,1,1,1
31,1365,13,4,1,7729,131184,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7731,131186,2,46,3,2,1,4233,11512,7,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7733,131188,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7734,131189,2,46,3,2,1,4233,11512,7,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7738,131193,2,46,3,2,1,4233,11512,7,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7740,131195,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,1365,13,4,1,7741,131196,2,46,3,2,1,4233,11512,7,17,3,3,80,0,9,2,1,3,1,1,2,1,1,2,0,0,3,0,7,1,6,1,0
31,335,9,2,1,11382,134837,3,46,2,1,1,2321,10322,0,22,3,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11385,134840,3,46,2,1,1,2321,10322,3,22,3,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11388,134843,3,46,2,1,1,2321,10322,0,22,4,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11389,134844,3,46,2,1,1,2321,10322,3,22,4,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11390,134845,3,46,2,1,1,2321,10322,0,22,3,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11393,134848,3,46,2,1,1,2321,10322,3,22,3,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11396,134851,3,46,2,1,1,2321,10322,0,22,4,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,335,9,2,1,11397,134852,3,46,2,1,1,2321,10322,3,22,4,1,80,0,4,0,3,3,2,1,2,1,0,0,1,2,3,0,6,1,0,1,0
31,1079,16,4,1,12270,135725,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,2,0,6,1,1,2,1
31,1079,16,4,1,12272,135727,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,3,0,6,1,1,2,1
31,1079,16,4,1,12273,135728,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,2,0,6,1,1,2,1
31,1079,16,4,1,12274,135729,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,3,0,6,1,1,2,1
31,1079,16,4,1,12278,135733,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,2,0,6,1,1,2,1
31,1079,16,4,1,12280,135735,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,3,0,6,1,1,2,1
31,1079,16,4,1,12281,135736,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,2,0,6,1,1,2,1
31,1079,16,4,1,12282,135737,3,71,3,1,3,2821,2997,3,16,3,1,80,1,8,2,3,2,2,2,2,1,1,1,0,0,3,0,6,1,1,2,1
31,754,26,4,1,12547,136002,3,72,3,2,1,9957,9096,0,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,2,0,4,1,4,2,0
31,754,26,4,1,12549,136004,3,72,3,2,1,9957,9096,1,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,4,0,4,1,4,2,0
31,754,26,4,1,12552,136007,3,72,3,2,1,9957,9096,0,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,2,0,4,1,4,2,0
31,754,26,4,1,12553,136008,3,72,3,2,1,9957,9096,1,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,4,0,4,1,4,2,0
31,754,26,4,1,12555,136010,3,72,3,2,1,9957,9096,0,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,2,0,4,1,4,2,0
31,754,26,4,1,12557,136012,3,72,3,2,1,9957,9096,1,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,4,0,4,1,4,2,0
31,754,26,4,1,12560,136015,3,72,3,2,1,9957,9096,0,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,2,0,4,1,4,2,0
31,754,26,4,1,12561,136016,3,72,3,2,1,9957,9096,1,15,3,3,80,1,7,1,2,6,2,0,2,1,2,1,0,0,4,0,4,1,4,2,0
31,874,15,3,1,13325,136780,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13327,136782,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13329,136784,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13330,136785,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13333,136788,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13335,136790,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13337,136792,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,874,15,3,1,13338,136793,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,1,2,1,0,2,3,0,2,1,3,2,1
31,307,29,2,1,14104,137559,3,76,2,1,2,2743,7331,1,20,3,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,3,1,2,1,3,3,0
31,307,29,2,1,14106,137561,3,76,2,1,2,2743,7331,1,20,3,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,4,1,2,1,3,3,0
31,307,29,2,1,14107,137562,3,76,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,3,1,2,1,3,3,0
31,307,29,2,1,14108,137563,3,76,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,4,1,2,1,3,3,0
31,307,29,2,1,14112,137567,3,76,2,1,2,2743,7331,1,20,3,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,3,1,2,1,3,3,0
31,307,29,2,1,14114,137569,3,76,2,1,2,2743,7331,1,20,3,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,4,1,2,1,3,3,0
31,307,29,2,1,14115,137570,3,76,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,3,1,2,1,3,3,0
31,307,29,2,1,14116,137571,3,76,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,1,2,1,0,2,4,1,2,1,3,3,0
31,1365,13,4,1,15184,138639,3,79,3,3,1,11916,25927,1,23,3,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15185,138640,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15189,138644,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15190,138645,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15192,138647,3,79,3,3,1,11916,25927,1,23,3,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15193,138648,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15197,138652,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1365,13,4,1,15198,138653,3,79,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,1,1,1,1,0,3,1,3,1,3,3,0
31,1060,1,3,1,15256,138711,4,54,3,1,2,2302,8319,8,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15260,138715,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15261,138716,4,54,3,1,2,2302,8319,8,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15262,138717,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15264,138719,4,54,3,1,2,2302,8319,8,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15268,138723,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,1060,1,3,1,15269,138724,4,54,3,1,2,2302,8319,8,11,3,1,80,0,3,2,4,3,2,2,2,1,2,0,1,0,0,1,8,1,3,1,0
31,703,2,3,1,15697,139152,3,90,2,1,4,2785,11882,7,14,4,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15699,139154,3,90,2,1,4,2785,11882,8,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15701,139156,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15702,139157,3,90,2,1,4,2785,11882,8,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15705,139160,3,90,2,1,4,2785,11882,7,14,4,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15707,139162,3,90,2,1,4,2785,11882,8,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15709,139164,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,703,2,3,1,15710,139165,3,90,2,1,4,2785,11882,8,14,3,3,80,0,3,3,4,1,0,0,0,1,2,0,0,0,0,1,8,1,2,3,1
31,330,22,4,1,15774,139229,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,3,0,4,1,6,4,1
31,330,22,4,1,15777,139232,4,98,3,2,3,6179,21057,1,15,4,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,5,0,4,1,6,4,1
31,330,22,4,1,15780,139235,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,3,0,4,1,6,4,1
31,330,22,4,1,15781,139236,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,5,0,4,1,6,4,1
31,330,22,4,1,15782,139237,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,3,0,4,1,6,4,1
31,330,22,4,1,15785,139240,4,98,3,2,3,6179,21057,1,15,4,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,5,0,4,1,6,4,1
31,330,22,4,1,15788,139243,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,3,0,4,1,6,4,1
31,330,22,4,1,15789,139244,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,1,1,1,1,2,5,0,4,1,6,4,1
31,667,1,4,1,16200,139655,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16202,139657,2,50,1,1,3,1359,16154,8,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16204,139659,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16205,139660,2,50,1,1,3,1359,16154,8,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16208,139663,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16210,139665,2,50,1,1,3,1359,16154,8,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16212,139667,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,667,1,4,1,16213,139668,2,50,1,1,3,1359,16154,8,12,3,2,80,0,1,3,3,1,0,0,0,1,2,0,0,0,0,1,8,1,6,1,1
31,202,8,3,1,16262,139717,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,0,1,6,1,6,0,0
31,335,9,2,1,16263,139718,3,82,2,1,2,1261,22262,1,12,4,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16264,139719,1,34,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,3,1,6,1,6,0,0
31,335,9,2,1,16265,139720,3,82,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16266,139721,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,0,1,6,1,6,0,0
31,335,9,2,1,16267,139722,3,82,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16268,139723,1,34,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,3,1,6,1,6,0,0
31,335,9,2,1,16269,139724,3,82,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16270,139725,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,0,1,6,1,6,0,0
31,335,9,2,1,16271,139726,3,82,2,1,2,1261,22262,1,12,4,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16272,139727,1,34,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,3,1,6,1,6,0,0
31,335,9,2,1,16273,139728,3,82,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16274,139729,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,0,1,6,1,6,0,0
31,335,9,2,1,16275,139730,3,82,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,202,8,3,1,16276,139731,1,34,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,1,0,0,2,3,1,6,1,6,0,0
31,335,9,2,1,16277,139732,3,82,2,1,2,1261,22262,3,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,2,3,1,6,1,6,3,0
31,1445,1,5,1,16538,139993,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16540,139995,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16542,139997,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16543,139998,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16546,140001,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16548,140003,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16550,140005,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,1445,1,5,1,16551,140006,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7,1,2,0,0,2,0,1,4,1,2,4,0
31,523,2,3,1,16585,140040,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16587,140042,2,94,3,1,4,3722,21081,1,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16589,140044,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16590,140045,2,94,3,1,4,3722,21081,1,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16593,140048,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16595,140050,2,94,3,1,4,3722,21081,1,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16597,140052,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,523,2,3,1,16598,140053,2,94,3,1,4,3722,21081,1,13,3,3,80,1,7,2,1,2,2,2,2,1,2,1,1,2,0,0,2,1,1,4,1
31,874,15,3,1,16904,140359,4,83,3,1,3,2909,15747,3,15,4,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16906,140361,4,83,3,1,3,2909,15747,9,15,4,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16909,140364,4,83,3,1,3,2909,15747,3,15,3,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16910,140365,4,83,3,1,3,2909,15747,9,15,3,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16912,140367,4,83,3,1,3,2909,15747,3,15,4,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16914,140369,4,83,3,1,3,2909,15747,9,15,4,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16917,140372,4,83,3,1,3,2909,15747,3,15,3,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,874,15,3,1,16918,140373,4,83,3,1,3,2909,15747,9,15,3,4,80,1,5,3,4,3,2,1,2,1,2,1,0,2,3,0,8,1,1,3,1
31,561,3,3,1,17368,140823,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17370,140825,4,33,3,1,3,4084,4156,2,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17372,140827,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17373,140828,4,33,3,1,3,4084,4156,2,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17376,140831,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17378,140833,4,33,3,1,3,4084,4156,2,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17380,140835,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,561,3,3,1,17381,140836,4,33,3,1,3,4084,4156,2,12,3,1,80,0,7,2,1,7,2,7,7,1,2,0,0,2,0,1,6,1,2,0,1
31,330,22,4,1,17637,141092,4,85,3,1,4,2644,17001,3,21,3,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,3,0,8,1,4,3,1
31,330,22,4,1,17639,141094,4,85,3,1,4,2644,17001,9,21,3,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,5,0,8,1,4,3,1
31,330,22,4,1,17640,141095,4,85,3,1,4,2644,17001,3,21,4,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,3,0,8,1,4,3,1
31,330,22,4,1,17641,141096,4,85,3,1,4,2644,17001,9,21,4,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,5,0,8,1,4,3,1
31,330,22,4,1,17645,141100,4,85,3,1,4,2644,17001,3,21,3,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,3,0,8,1,4,3,1
31,330,22,4,1,17647,141102,4,85,3,1,4,2644,17001,9,21,3,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,5,0,8,1,4,3,1
31,330,22,4,1,17648,141103,4,85,3,1,4,2644,17001,3,21,4,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,3,0,8,1,4,3,1
31,330,22,4,1,17649,141104,4,85,3,1,4,2644,17001,9,21,4,4,80,0,7,3,2,3,2,1,2,1,1,0,1,2,5,0,8,1,4,3,1
31,1079,16,4,1,20095,143550,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,2,0,7,1,4,2,1
31,1079,16,4,1,20098,143553,1,70,3,3,3,8161,19002,7,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,3,0,7,1,4,2,1
31,1079,16,4,1,20101,143556,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,2,0,7,1,4,2,1
31,1079,16,4,1,20102,143557,1,70,3,3,3,8161,19002,7,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,3,0,7,1,4,2,1
31,1079,16,4,1,20103,143558,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,2,0,7,1,4,2,1
31,1079,16,4,1,20106,143561,1,70,3,3,3,8161,19002,7,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,3,0,7,1,4,2,1
31,1079,16,4,1,20109,143564,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,2,0,7,1,4,2,1
31,1079,16,4,1,20110,143565,1,70,3,3,3,8161,19002,7,13,3,1,80,3,10,2,3,1,0,0,0,1,1,1,0,0,3,0,7,1,4,2,1
31,359,18,5,1,20971,144426,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,1,0,1,1,3,3,0
31,359,18,5,1,20974,144429,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,3,0,1,1,3,3,0
31,359,18,5,1,20975,144430,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,1,0,1,1,3,3,0
31,359,18,5,1,20976,144431,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,3,0,1,1,3,3,0
31,359,18,5,1,20979,144434,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,1,0,1,1,3,3,0
31,359,18,5,1,20982,144437,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,3,0,1,1,3,3,0
31,359,18,5,1,20983,144438,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,1,0,1,1,3,3,0
31,359,18,5,1,20984,144439,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,1,1,0,1,3,0,1,1,3,3,0
31,754,26,4,1,22309,145764,1,33,3,2,4,5617,21075,1,11,3,3,80,0,10,4,3,10,7,0,8,1,2,1,1,0,2,0,7,1,2,0,1
31,754,26,4,1,22312,145767,1,33,3,2,4,5617,21075,7,11,3,3,80,0,10,4,3,10,7,0,8,1,2,1,1,0,4,0,7,1,2,0,1
31,754,26,4,1,22315,145770,1,33,3,2,4,5617,21075,1,11,3,3,80,0,10,4,3,10,7,0,8,1,2,1,1,0,2,0,7,1,2,0,1
31,754,26,4,1,22316,145771,1,33,3,2,4,5617,21075,7,11,3,3,80,0,10,4,3,10,7,0,8,1,2,1,1,0,4,0,7,1,2,0,1
